word	corpus_count	ipa	source	confidence	other_reading	phonetic_respelling
אנזאגן	3	ˈunzuɡn	lexicon	HIGH		
אנטי	3	ˈanti	rule	LOW		
אנפילן	3	ˈanfiln	rule	LOW		
אנצינדן	3	ˈanʦindn	rule	LOW		
אנקוקן	3	ˈankikn	rule	LOW		
אסיפה	3	asˈifə	printed-index	MED	ˈasifə	אַסיפֿע
אפגערעדט	3	ˈupɡərədt	rule	MED		
אפגעשטופט	3	ˈɔpɡəʃtift	rule	LOW		
אפגעשיקט	3	ˈɔpɡəʃikt	rule	LOW		
אפטיילן	3	ˈaftajln	rule	LOW		
אפלאכן	3	ˈaflaxn	rule	LOW		
אפרים	3	əfrˈujim	printed-index	MED	ˈafrim	עפֿראָי*ם
אראפגעקומען	3	arˈupɡəkimən	rule	MED		
אראפגעשריבן	3	arˈupɡəʃribn	rule	MED		
אראפלייגן	3	arˈuplajɡn	rule	MED		
ארבעטערס	3	ˈarbətərs	rule	LOW		
ארויסגעבן	3	arˈoʊzɡəbən	rule	MED		
ארויסגעדרייט	3	arˈoʊzɡədrajt	rule	LOW		
ארויסצוגיין	3	arˈoʊsʦiɡajn	rule	LOW		
ארויסשטעלן	3	arˈoʊsʃtəln	rule	LOW		
ארויפגעקומען	3	arˈoʊfɡəkimən	rule	MED		
ארוך	3	ˈarix	rule	LOW		
ארטיגע	3	ˈartiɡə	rule	LOW		
ארטיקל	3	ˈartikl	rule	LOW		
ארטסקראל	3	ˈarʦkral	rule	LOW		
אריה	3	arˈiə	printed-index	MED	ˈari	אַריע
אריינגעפאלן	3	arˈaːnɡəfaln	rule	LOW		
אריינגערופן	3	arˈaːnɡərifn	rule	MED		
אריינגעשטעלט	3	arˈaːnɡəʃtəlt	rule	LOW		
אריינצולייגן	3	arˈaːnʦilajɡn	rule	LOW		
אריינקוקן	3	arˈaːnkikn	rule	LOW		
אריינרוקן	3	arˈaːnrikn	rule	LOW		
אריכות	3	arˈixis	rule	LOW		
אשא	3	ˈaʃa	rule	LOW		
אשת	3	ˈajʃəs	rule	LOW		
אתן	3	asn	fallback	LOW		
בָּכֶם	3	bˈuxəm	rule	LOW		
בּוֹ	3	bɔj	rule	MED		
באבוב'ער	3	babˈibər	rule	LOW		
באגעגנט	3	baɡˈɛɡnt	rule	LOW		
באדאנקען	3	badˈankən	rule	LOW		
באדייט	3	badˈajt	rule	LOW		
באדן	3	badn	rule	LOW		
באהאלטסטו	3	bahˈalʦti	rule	LOW		
באוואוסט	3	bavˈist	rule	LOW		
באווארפן	3	bavˈarfn	rule	LOW		
באווייזן	3	bavˈajzn	rule	LOW		
באור	3	bir	rule	LOW		
באזארגט	3	bazˈarɡt	rule	LOW		
באזונדערע	3	bazˈindərə	rule	LOW		
באזעס	3	bazˈɛs	rule	LOW		
"באח""ב"	3	bajs ˈaləf xɛs bajs	rule	LOW		
באטלן	3	batln	rule	LOW		
באניע	3	banˈiə	rule	LOW		
באנק	3	bank	rule	LOW		
באנקעס	3	bankˈɛs	rule	LOW		
באקוועמע	3	bakvˈɛmə	rule	LOW		
באקומסטו	3	bakˈimsti	rule	LOW		
באשולדיגונג	3	baʃˈildiɡinɡ	rule	LOW		
באשטיין	3	baʃtˈajn	rule	MED		
באשטעטיגן	3	baʃtˈɛtiɡn	rule	LOW		
באשטעלן	3	baʃtˈɛln	rule	LOW		
בבוקר	3	bikr	rule	MED		
בביתו	3	bˈisi	fallback	LOW		
בגופו	3	bɡˈifi	rule	LOW		
בגלות	3	bəɡˈuləs	rule	LOW		
בדבר	3	bˈidvur	rule	LOW		
בדרכיו	3	bdrxji	fallback	LOW		
בהיתר	3	bˈɛhətər	printed-index	MED	bˈɛhətər	בעהעטער
בודק	3	bidk	rule	MED		
בויט	3	boʊt	lexicon	HIGH		
בוק	3	bik	rule	MED		
בורא	3	bˈɔjrə	printed-index	MED	bˈira	בוירע
בזה	3	bˈuzə	rule	LOW		
בזמן	3	bˈizman	rule	LOW		
בחינם	3	bəxˈinəm	printed-index	MED	bəxˈinəm	בעכינעם
בטעות	3	btˈuis	rule	LOW		
בי	3	bi	rule	MED		
ביאת	3	bˈias	rule	LOW		
ביד	3	bəˈiad	printed-index	MED	bid	בעיאַד
ביז'ן	3	bizn	rule	MED		
ביימער	3	bˈajmər	rule	MED		
ביליגע	3	bˈiliɡə	rule	MED		
בינאקולאר	3	bˈinakilar	rule	LOW		
בירגערשאפט	3	bˈirɡərʃaft	rule	LOW		
בכבוד	3	bəkˈuvəd	printed-index	MED	bxbid	בעקאָוועד
בכיה	3	bxi	rule	MED		
בלאזט	3	bluzt	lexicon	MED		
בלבו	3	blbi	rule	MED		
בלעקמאן	3	blˈɛkman	rule	LOW		
במנין	3	bmnin	rule	MED		
בניו	3	bnji	rule	MED		
בעיקר	3	bˈɛjikər	printed-index	MED	bajkr	בעי*קער
בעניי	3	bənˈaː	rule	MED		
בענק	3	bɛnk	rule	MED		
בענקל	3	bɛnkl	rule	MED		
בעסערע	3	bˈɛsərə	rule	MED		
בעק	3	bɛk	rule	MED		
בעת	3	bajs	printed-index	MED	bajs	בייס
בעתה	3	bˈituh	rule	LOW		
בפי	3	bfi	rule	LOW		
בקצה	3	bkʦə	fallback	LOW		
בקשה	3	bakˈuʃə	printed-index	MED	bakˈuʃu	באַקאָשע
בקשות	3	bakˈuʃɔjs	rule	LOW		
ברוין	3	brɔjn	rule	MED		
ברוכים	3	brˈixim	rule	MED		
ברחמים	3	braxˈamim	rule	LOW		
בריטישע	3	brˈitiʃə	rule	MED		
ברייט	3	brajt	rule	MED		
ברייטע	3	brˈajtə	rule	MED		
ברק	3	bˈuruk	rule	LOW		
בשבעים	3	bʒbajm	rule	MED		
בשלום	3	bəʃˈuləm	printed-index	MED	bʃlim	בעשאָלעם
גאלדלאנג	3	ɡˈaldlanɡ	rule	LOW		
גאפל	3	ɡafl	rule	LOW		
גארד	3	ɡard	rule	LOW		
גג	3	ɡaɡ	rule	LOW		
גוטסקייט	3	ɡˈiʦkaːt	rule	MED		
גט	3	ɡajt	rule	LOW		
גלייבט	3	ɡlaːbt	lexicon	HIGH		
גליקליך	3	ɡlˈikləx	rule	MED		
גניבה	3	ɡnˈibə	rule	MED		
גע'מל'עט	3	ɡəmlˈɛt	rule	MED		
געגנטער	3	ɡəɡntˈɛr	rule	MED		
געהאלט	3	ɡəhˈalt	rule	MED		
געהאפט	3	ɡəhˈaft	rule	LOW		
געהיימע	3	ɡəhˈajmə	rule	MED		
געוואונדערט	3	ɡəvˈindərt	rule	LOW		
געוואונטשן	3	ɡəvˈinʧn	rule	LOW		
געווין	3	ɡəvˈin	rule	MED		
געזוכט	3	ɡəzˈixt	rule	MED		
געזונטהייט	3	ɡəzˈinthaːt	rule	MED		
געטשעקט	3	ɡəʧˈɛkt	rule	MED		
געלאדנט	3	ɡəlˈadnt	rule	LOW		
געלאכט	3	ɡəlˈaxt	rule	LOW		
געמוזט	3	ɡəmˈizt	rule	MED		
געמוטשעט	3	ɡəmˈiʧət	rule	MED		
גענוי	3	ɡənˈɔj	rule	MED		
גענעראל	3	ɡənˈɛral	rule	LOW		
געענדיגן	3	ɡəˈɛndiɡn	rule	MED		
געפאר	3	ɡəfˈar	rule	LOW		
געפלאנט	3	ɡəflˈant	rule	LOW		
געפראוועט	3	ɡəprˈavət	lexicon	MED		
געצויגן	3	ɡəʦˈɔjɡn	rule	MED		
געקאכט	3	ɡəkˈɔxt	lexicon	HIGH		
געקראכט	3	ɡəkrˈaxt	rule	LOW		
געראנגל	3	ɡərˈanɡl	rule	LOW		
געשאסן	3	ɡəʃˈasn	rule	LOW		
געשמייכלט	3	ɡəʃmˈajxlt	rule	MED		
געשניטן	3	ɡəʃnˈitn	rule	MED		
גרויסקייט	3	ɡrˈɔjskaːt	rule	MED		
גרופן	3	ɡrifn	rule	LOW		
גרין	3	ɡrin	rule	MED		
גרעיט	3	ɡrajt	rule	MED		
גרעסער	3	ɡrˈɛsər	rule	MED		
דאווען	3	dˈavən	rule	LOW		
דוגמא	3	dˈiɡmə	printed-index	MED	dˈiɡma	דוגמע
דוד'ל	3	didl	rule	MED		
דופק	3	dˈɔjfək	printed-index	MED	difk	דויפֿעק
דורכפירן	3	dˈirxfirn	rule	LOW		
דורש	3	dirʃ	rule	MED		
דזשאדזשן	3	ʤaʤn	rule	LOW		
דזשאני	3	ʤˈani	rule	LOW		
דזשאסטיס	3	ʤˈastis	rule	LOW		
דזשענעראל	3	ʤˈɛnəral	rule	LOW		
דזשערסי	3	ʤˈɛrsi	rule	MED		
דייטש	3	dajʧ	rule	MED		
דינטשיגע	3	dˈinʧiɡə	rule	MED		
דינער	3	dˈinər	rule	MED		
דיפלאמאטישע	3	dˈiflamatiʃə	rule	LOW		
דירות	3	dirˈuɔjs	rule	LOW		
דירעקט	3	dˈirəkt	rule	MED		
דכלה	3	dxˈalə	rule	LOW		
דמיון	3	dˈimiən	printed-index	MED	dmjin	דימיען
דמלכא	3	dmlxa	rule	LOW		
דעה	3	dˈajə	printed-index	MED	dɛ	דייע
דערהויבענע	3	dˈɛrhɔjbənə	rule	MED		
דערפאר	3	dərfˈar	rule	MED		
דערקעגן	3	dərkˈejɡn	rule	MED		
דעתי	3	dˈati	rule	LOW		
דרישה	3	drˈiʃə	rule	MED		
דרשה	3	drˈuʃə	rule	LOW		
דרשות	3	drˈuʃɔjs	rule	LOW		
הַזֹּאת	3	hˈazɔjs	rule	LOW		
הָעָם	3	hum	rule	MED		
הא	3	haj	printed-index	MED	ha	היי
האי	3	haː	rule	LOW		
האס	3	has	rule	LOW		
האפט	3	haft	rule	LOW		
הארבער	3	hˈarbər	rule	LOW		
הבו	3	hbi	rule	MED		
הביט	3	hbit	rule	MED		
הגאולה	3	hɡˈilə	rule	LOW		
הגאונים	3	hɡˈinim	rule	LOW		
הדא	3	hda	rule	LOW		
הדורות	3	hadˈɔjrɔjs	rule	LOW		
ההרים	3	hhrim	rule	MED		
הודו	3	hˈidi	rule	MED		
הוט	3	hit	rule	MED		
הוכיחן	3	hˈixixajn	rule	LOW		
הומה	3	hˈimə	rule	MED		
הוראה	3	hɔjrˈuə	printed-index	MED	hˈira	הויראָע
היט	3	hit	rule	MED		
היטן	3	hitn	rule	MED		
הייזער	3	hˈaːzər	lexicon	HIGH		
הלוואי	3	hlvaː	rule	LOW		
המזון	3	hmzin	rule	MED		
המלכות	3	hamˈalxis	rule	LOW		
הן	3	hajn	rule	LOW		
הנהגה	3	hanhˈuɡə	printed-index	MED	hanhˈuɡə	האַנהאָגע
הנני	3	hnni	rule	MED		
הנער	3	hnɛr	rule	MED		
הסדר	3	hasˈajdɛr	rule	LOW		
העמד	3	hɛmd	rule	MED		
הערליך	3	hˈɛrləx	lexicon	HIGH		
הערער	3	hˈɛrər	rule	MED		
העתידה	3	huasˈidu	rule	LOW		
הפלא	3	hfla	rule	LOW		
הפליטה	3	hflˈitə	rule	LOW		
הפרק	3	hfrk	fallback	LOW		
"הקב""ה"	3	haj kif bajs haj	rule	LOW		
הראשון	3	hˈuriʃn	printed-index	MED	hrˈaʃin	האָרישן
הרבי	3	hrbi	rule	MED		
"הרה""ק"	3	haj rajʃ haj kif	rule	LOW		
הרחבת	3	harxˈuvas	rule	LOW		
השמח	3	hasumˈajxa	rule	LOW		
התועים	3	hsˈiajm	fallback	LOW		
וְאֵת	3	vajs	rule	LOW		
וַיֵּלֶךְ	3	vaˈajiləx	printed-index	MED	vˈaajləx	וואַייילעך
וּמַלְתֶּם	3	imˈaltəm	rule	LOW		
וּמָל	3	ˈimul	rule	MED		
וּמוֹאָבִי	3	ˈimɔjubi	rule	MED		
ואבותינו	3	vaavɔjsˈajni	rule	LOW		
ואל	3	ˈial	rule	LOW		
ואמן	3	ˈiamn	rule	LOW		
ובא	3	ˈiba	rule	LOW		
ודעת	3	vədˈaas	rule	LOW		
וה	3	i	rule	MED		
והבדילנו	3	ˈibdilni	rule	MED		
והודיע	3	ˈihidiə	rule	MED		
והושיענו	3	ˈihiʃiəni	rule	MED		
והחמה	3	ˈixmə	fallback	LOW		
והקדוש	3	ˈikdiʃ	rule	MED		
וואויסמעיל	3	vˈɔjsmajl	rule	LOW		
וואלסטו	3	vˈalsti	rule	LOW		
וואספארא	3	vˈasfara	rule	LOW		
וואפן	3	vafn	rule	LOW		
וואקאציע	3	vˈakaʦiə	rule	LOW		
ווארטזאגער	3	vˈartzaɡər	rule	LOW		
ווארטסט	3	varʦt	rule	LOW		
וויטאקער	3	vˈitakər	rule	LOW		
ווייטע	3	vˈaːtə	lexicon	HIGH		
ווייטערדיגע	3	vˈajtərdiɡə	rule	MED		
ווייניג	3	vˈajniɡ	rule	MED		
ווינטערדיגע	3	vˈintərdiɡə	rule	MED		
ווינער	3	vˈinər	rule	MED		
ווינקל	3	vinkl	rule	MED		
ווינקלער	3	vˈinklər	rule	MED		
וועכנטליכע	3	vˈɛxntləxə	rule	MED		
ווערטלעך	3	vˈɛrtləx	rule	MED		
וחוזר	3	vxˈɔjzajr	rule	LOW		
ויהי	3	vˈaːhi	printed-index	MED	ˈɔjhi	ווײַהי
ויפק	3	ɔjfk	rule	LOW		
וירא	3	vaajˈirə	printed-index	MED	ˈɔjra	וואַייירע
וכך	3	ix	rule	MED		
ולמה	3	ˈilmə	rule	MED		
ומה	3	ˈimə	rule	MED		
ומוכיחו	3	ˈimixixi	fallback	LOW		
ומצאוך	3	ˈimʦix	rule	LOW		
ונראה	3	ˈinra	rule	LOW		
ונתנך	3	insnx	fallback	LOW		
ורבי	3	ˈirbi	rule	MED		
ושבית	3	vʃuvˈisu	rule	LOW		
ושנות	3	ˈiʃnɔjs	rule	LOW		
ז	3	zˈaːən	rule	LOW	zˈaːən	זײַען
זאט	3	zat	rule	LOW		
זאק	3	zak	rule	LOW		
זוועהילער	3	zvˈɛhilər	rule	MED		
זומערדיגע	3	zˈimərdiɡə	rule	MED		
זיבעצן	3	zˈibəʦn	rule	MED		
זילבער	3	zˈilbər	rule	MED		
זילבערשטיין	3	zˈilbərʃtajn	rule	MED		
זינד	3	zind	rule	MED		
זינדיגן	3	zˈindiɡn	rule	MED		
זיסער	3	zˈisər	rule	MED		
זיסקייט	3	zˈiskaːt	rule	MED		
זמירות	3	zmˈirɔjs	rule	LOW		
זעמעלעך	3	zˈɛmələx	rule	MED		
זרה	3	zˈurə	rule	LOW		
זשאנדאר	3	ʒˈandar	rule	LOW		
חַיִּים	3	xˈajim	lexicon	HIGH		
חבורה	3	xavˈirə	printed-index	MED	xabˈuru	כאַוווּרע
חבלה	3	xˈiblə	rule	LOW		
חברים	3	xˈavajrim	lexicon	HIGH		
חגיגה	3	xaɡˈiɡə	rule	LOW		
חדרים	3	xadˈurim	rule	LOW		
חומות	3	xˈɔjmɔjs	rule	LOW		
חזי	3	xˈazi	rule	LOW		
חזקי	3	xˈizki	rule	LOW		
חיות	3	xˈajɔjs	rule	LOW		
חילול	3	xˈiləl	printed-index	MED	xˈiləl	כילעל
חינוך	3	xˈinəx	printed-index	MED	xˈinəx	כינעך
חכמים	3	xˈaxumim	lexicon	HIGH		
חמה	3	xˈamu	rule	LOW		
חמשה	3	xamˈiʃə	rule	LOW		
חנוכה	3	xˈanikə	lexicon	HIGH		
חנניא	3	xanˈanju	rule	LOW		
חסיד'ישע	3	xˈusidiʃə	rule	LOW		
חסידישע	3	xˈusidiʃə	rule	LOW		
חסרונם	3	xəsrˈɔjnum	rule	LOW		
חצות	3	xˈaʦɔjs	rule	LOW		
חרדי'שן	3	xrdiʃn	fallback	LOW		
חשבונות	3	xɛʃbˈɔjnɔjs	rule	LOW		
חתימה	3	xsˈimə	printed-index	MED	xsˈimə	כסימע
טארן	3	tarn	rule	LOW		
טהורים	3	thˈirim	rule	MED		
טוב'דיגע	3	tˈibdiɡə	rule	MED		
טויג	3	tɔjɡ	rule	MED		
טוסט	3	tist	rule	MED		
טוסטו	3	tˈisti	rule	MED		
טועם	3	tˈiəm	rule	MED		
טורמע	3	tˈirmə	rule	MED		
טייטשן	3	tajʧn	rule	MED		
טייכן	3	tajxn	rule	MED		
טייערער	3	tˈajərər	rule	MED		
טיף	3	tif	rule	LOW		
טיפע	3	tˈifə	rule	LOW		
טישן	3	tiʃn	rule	MED		
טעגליך	3	tˈɛɡləx	rule	MED		
טעהראן	3	tˈɛran	rule	LOW		
טעיפ	3	tajf	rule	LOW		
טעכטער	3	tˈɛxtər	rule	MED		
טעריפס	3	tˈɛrifs	rule	LOW		
טף	3	tf	fallback	LOW		
טפח	3	tˈɛfax	rule	LOW		
טראג	3	truɡ	lexicon	MED		
טראגן	3	truɡn	lexicon	MED		
טראכסט	3	traxst	rule	LOW		
טרופן	3	trifn	rule	LOW		
טרי	3	tri	rule	MED		
טרעפיק	3	trˈɛfik	rule	LOW		
טרעפסט	3	trɛfst	rule	LOW		
טשיינע	3	ʧˈajnə	rule	MED		
"י""ג"	3	jid ɡiml	rule	LOW		
יֵשׁ	3	jajʃ	rule	MED		
יָבֹא	3	jˈubɔj	rule	LOW		
יָשִׂישׂ	3	jˈuʃəʃ	printed-index	MED	jˈusis	יאָשעש
יאגן	3	jaɡn	rule	LOW		
יאות	3	jis	fallback	LOW		
יאסעלע	3	jˈasələ	rule	LOW		
יארטאג	3	jˈartaɡ	rule	LOW		
יארצייטן	3	jˈurʦajtn	lexicon	MED		
יגאלנו	3	ˈiɡalni	rule	LOW		
יגרתי	3	ˈiɡrsi	fallback	LOW		
ידי	3	ˈidi	rule	MED		
ידיעות	3	jdiˈɛɔjs	rule	LOW		
יהדות	3	jahˈadis	rule	LOW		
יונגלעך	3	jˈinɡləx	rule	MED		
יונגעלייט	3	jˈinɡəlajt	rule	MED		
יוניאן	3	jˈinian	rule	LOW		
יושרה	3	jˈiʃrə	rule	MED		
יחכם	3	ixm	fallback	LOW		
יין	3	jˈajin	printed-index	MED	jin	יאַי*ן
ימח	3	jˈimax	rule	LOW		
ינחם	3	jnˈaxajm	rule	LOW		
יסלקון	3	ˈislkin	rule	MED		
יעדעם	3	jˈɛdəm	rule	MED		
יעריגער	3	jˈɛriɡər	rule	MED		
יפול	3	ˈifil	rule	LOW		
יציאת	3	jʦˈias	rule	LOW		
יצליח	3	jaʦlˈixa	rule	LOW		
יקבצך	3	ikbʦx	rule	MED		
יקחך	3	ikx	fallback	LOW		
יראו	3	ˈiri	rule	LOW		
ישיבות	3	jʃˈivɔjs	rule	LOW		
ישיבת	3	jʃˈivas	rule	LOW		
ישמעאל	3	ˈiʃməul	lexicon	MED		
ישנתי	3	ˈiʃnsi	fallback	LOW		
ישעי	3	ˈiʃaj	rule	MED		
ישראל'דיגע	3	ˈiʃraldiɡə	rule	LOW		
ישרים	3	ˈiʃrim	rule	MED		
"כ""ה"	3	xuf haj	rule	LOW		
כִּי	3	ki	lexicon	HIGH		
כאן	3	xun	rule	MED		
כאפסט	3	xafst	rule	LOW		
כאשר	3	xaʃr	rule	LOW		
כבני	3	xbni	rule	MED		
כבר	3	kvur	rule	LOW		
כדאיתא	3	xdˈaːsa	fallback	LOW		
כדקא	3	xdka	rule	LOW		
כהנים	3	xhnim	rule	MED		
כיבוד	3	xˈibid	rule	MED		
כינעזער	3	xˈinəzər	rule	MED		
כמה	3	kˈamə	printed-index	MED	kˈamu	קאַמע
כנגדו	3	xnɡdi	rule	MED		
כנהוג	3	xnhiɡ	rule	MED		
"ל""א"	3	lˈaməd ˈaləf	rule	LOW		
לְכָל	3	lˈɛkul	lexicon	HIGH		
לָדַעַת	3	lˈudas	rule	LOW		
לאטע	3	lˈatə	rule	LOW		
לאס	3	las	rule	LOW		
לאקאל	3	lˈakal	rule	LOW		
לאקשן	3	lakʃn	rule	LOW		
לבוקר	3	lbikr	rule	MED		
לביאתו	3	lbˈiasi	fallback	LOW		
לבלתי	3	lvˈilti	rule	LOW		
לבנה	3	lˈɛvɔnə	lexicon	HIGH	ləvˈunə	לעוואָנע
לדוד	3	ldid	rule	MED		
להקל	3	lhkl	fallback	LOW		
להקרא	3	lhkra	rule	LOW		
לוויים	3	lvajm	rule	MED		
לוים	3	lɔjm	rule	MED		
לולב	3	lˈiləv	printed-index	MED	lilb	לולעוו
לולי	3	lˈili	rule	MED		
לונגען	3	lˈinɡən	rule	MED		
לונה	3	lˈinə	rule	MED		
לזנב	3	lzˈunuv	rule	LOW		
לחלוק	3	laxˈalɔjk	rule	LOW		
ליידן	3	lajdn	rule	MED		
לייוו	3	lajv	rule	MED		
ליכטל	3	lixtl	rule	MED		
ליפן	3	lipn	lexicon	MED		
ליצנות	3	lajʦˈunis	rule	LOW		
ללא	3	lla	rule	LOW		
למלחמה	3	lamilxˈumə	rule	LOW		
למלכים	3	lmlxim	rule	MED		
למענך	3	lmɛnx	rule	MED		
למקום	3	lmkim	rule	MED		
לעבודה	3	lˈɛbidə	rule	MED		
לעגאלע	3	lˈɛɡalə	rule	LOW		
לעיקס	3	lajks	rule	MED		
לעצמו	3	lˈɛʦmi	rule	MED		
לקראתי	3	likrˈusi	rule	LOW		
לראש	3	lraʃ	rule	LOW		
לשמוע	3	lʃmˈiə	rule	MED		
מ'ארבעט	3	mˈarbət	rule	MED		
מ'ברענגט	3	mbrɛnɡt	rule	MED		
מ'דאווענט	3	mdavˈɛnt	rule	LOW		
מ'האפט	3	mhaft	rule	LOW		
מ'וואלט	3	mvɔlt	rule	MED		
מ'ווארט	3	mvɔrt	rule	MED		
מ'זינדיגט	3	mzˈindiɡt	rule	MED		
מ'זעצט	3	mzɛʦt	rule	MED		
מ'טוישט	3	mtɔjʃt	rule	MED		
מ'פאקט	3	mpakt	rule	MED		
מ'פארט	3	mfɔrt	rule	MED		
מ'פירט	3	mfirt	rule	MED		
מ'פליט	3	mflit	rule	LOW		
מ'פלעגט	3	mflɛɡt	rule	LOW		
מ'שמייסט	3	mʃmajst	rule	MED		
מִלְבַדּוֹ	3	mˈilvadɔj	rule	MED		
מאוד	3	mid	rule	LOW		
מאור	3	mˈuər	printed-index	MED	mir	מאָער
מאטריאל	3	mˈatrial	rule	LOW		
מאכל	3	maːxl	printed-index	MED	maxl	מײַכל
מאכסטו	3	mˈaxsti	rule	LOW		
מאמין	3	mˈaːmən	printed-index	MED	mˈamin	מײַמען
מאמענט	3	mamˈɛnt	rule	LOW		
מאמענטאל	3	mˈaməntal	rule	LOW		
מאמר	3	mˈaːmər	printed-index	MED	mamr	מײַמער
מאנהעטן	3	mˈanhətn	rule	LOW		
מאניטארט	3	mˈanitart	rule	LOW		
מאנרא	3	mˈanra	rule	LOW		
מאסקווע	3	mˈaskvə	rule	LOW		
מברכים	3	mbrxim	rule	MED		
מדברי	3	mdbri	rule	MED		
מדה	3	mˈidə	rule	LOW		
מדרשים	3	mdrʃim	rule	MED		
מדת	3	mˈidas	rule	LOW		
מוהלים	3	mˈilim	rule	MED		
מוחטין	3	mˈixtin	fallback	LOW		
מויל	3	moʊl	lexicon	HIGH		
מוכיחו	3	mˈixixi	fallback	LOW		
מוסף	3	mˈisəf	printed-index	MED	misf	מוסעף
מושלים	3	mˈiʃlim	rule	MED		
מזבח	3	mizbˈajxa	rule	LOW		
מזונות	3	mzˈɔjnɔjs	rule	LOW		
מחבר	3	mxˈibur	rule	LOW		
מחדש	3	mxˈadajʃ	rule	LOW		
מחיית	3	məxajˈajjas	rule	LOW		
מחיצות	3	mxˈiʦis	fallback	LOW		
מחלה	3	mˈaxlə	printed-index	MED	mˈaxlu	מאַכלע
מחשיב	3	maxˈaʃiv	rule	LOW		
מטבע	3	matbˈajə	printed-index	MED	mtbə	מאַטבייע
מטה	3	matˈajə	rule	LOW		
מטרה	3	mtrə	fallback	LOW		
מיאמי	3	mˈiami	rule	LOW		
מידיא	3	mˈidia	rule	LOW		
מידם	3	midm	rule	MED		
מיזלס	3	mizls	rule	MED		
מיטגעגאנגען	3	mˈitɡəɡanɡən	rule	MED		
מיינסטו	3	mˈajnsti	rule	MED		
מילתא	3	mˈilsu	rule	LOW		
מים	3	mˈajim	printed-index	MED	mim	מאַי*ם
מיסילס	3	mˈisils	rule	MED		
מכאן	3	mxan	rule	LOW		
מלא	3	mˈulə	printed-index	MED	mla	מאָלע
מלאכי	3	malˈuxi	printed-index	MED	mlˈaxi	מאַלאָכי
מלחמות	3	milxˈumɔjs	rule	LOW		
מלילה	3	mlˈilə	rule	MED		
מלכותא	3	malxˈisu	rule	LOW		
מלכים	3	mlˈuxim	printed-index	MED	mlxim	מלאָכים
מלקות	3	mˈalkis	rule	LOW		
ממורי	3	mmˈiri	rule	MED		
ממלא	3	mmla	rule	LOW		
ממתיק	3	mˈamtik	rule	LOW		
מנדב	3	mənˈadəv	printed-index	MED	mənˈadəv	מענאַדעוו
מנחות	3	mənˈuxɔjs	rule	LOW		
מנת	3	mənˈus	rule	LOW		
מסילת	3	msˈilas	rule	LOW		
מסכתא	3	məsˈɛxtə	printed-index	MED	məsˈɛxtə	מעסעכטע
מעגליכע	3	mˈɛɡləxə	rule	MED		
מעגסטו	3	mˈɛɡsti	rule	MED		
מעט	3	mɛt	rule	MED		
מעטשן	3	mɛʧn	rule	MED		
מעיד	3	majd	rule	MED		
מעיל	3	majl	rule	MED		
מעלדונג	3	mˈɛldinɡ	rule	MED		
מעסער	3	mˈɛsər	rule	MED		
מעקסיקא	3	mˈɛksika	rule	LOW		
מערהייט	3	mˈɛrhaːt	rule	MED		
מערערע	3	mˈɛrərə	rule	MED		
מעשים	3	mˈaːsim	printed-index	MED	mˈɛʃim	מײַסים
מפואר	3	mfˈiar	rule	LOW		
מצאנז	3	mʦanz	rule	LOW		
מצילנו	3	mʦˈilni	rule	MED		
מקדים	3	mkdim	rule	MED		
מקדש	3	məkˈadajʃ	rule	LOW		
מקיל	3	majkl	printed-index	MED	mkil	מייקל
מרון	3	mrin	rule	MED		
מריבה	3	mrˈibə	rule	MED		
משוח	3	muʃˈɔjxa	rule	LOW		
משולחים	3	mʃilˈuxim	rule	LOW		
משכן	3	mˈiʃkun	rule	LOW		
משל	3	mɔʃl	lexicon	HIGH	muʃl	מאָשל
משמע	3	mˈaʃmə	printed-index	MED	mʃmə	מאַשמע
משריש	3	mʃriʃ	rule	MED		
מתאבל	3	misˈabajl	rule	LOW		
מתוך	3	mˈitɔjx	rule	LOW		
מתי	3	mˈati	rule	LOW		
מתייחס	3	msajxs	fallback	LOW		
מתיר	3	mˈatir	rule	LOW		
מתעורר	3	msˈɛirr	fallback	LOW		
"נ""א"	3	nin ˈaləf	rule	LOW		
נִבְלָתְךָ	3	nivlˈusxu	rule	LOW		
נִמְצָא	3	nˈimʦu	rule	LOW		
נאז	3	nɔz	lexicon	HIGH		
נאכגעגאנגען	3	nˈaxɡəɡanɡən	rule	LOW		
נאכזאגן	3	nˈaxzaɡn	rule	LOW		
נאכלויפן	3	nˈaxlɔjfn	rule	LOW		
נאמבערס	3	nˈambərs	rule	LOW		
נאנטע	3	nˈantə	rule	LOW		
נאסע	3	nˈasə	rule	LOW		
נארט	3	nart	rule	LOW		
נאריש	3	nˈariʃ	rule	LOW		
נארישע	3	nˈariʃə	rule	LOW		
נארישקייטן	3	nˈariʃkaːtn	rule	LOW		
נארמאלע	3	nˈarmalə	rule	LOW		
נדר	3	nˈajdər	printed-index	MED	nˈɛdɛr	ניידער
נוראים	3	nˈiraːm	rule	LOW		
נחמו	3	naxˈami	rule	LOW		
נחמן	3	nˈaxmən	printed-index	MED	nˈaxmən	נאַכמען
נידריג	3	nˈidriɡ	rule	MED		
ניי	3	naː	lexicon	HIGH		
נייער	3	nˈajər	rule	MED		
ניצוץ	3	nˈiʦiʦ	rule	MED		
נכר	3	nxr	fallback	LOW		
נמצא	3	nmʦa	rule	LOW		
נס	3	nɛs	printed-index	MED	nɛs	נעס
